prodcode,gemscriptcode,productname,drugsubstancename,substancestrength,formulation,routeofadministration,bnfcode,bnfheader
5618,85763020,Cardura XL 8mg tablets (Pfizer Ltd),Doxazosin mesilate,8mg,Modified-release tablet,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
55797,19530020,Clonidine 25micrograms/5ml oral solution,Clonidine hydrochloride,5microgram/1ml,Oral solution,Oral,02050200/04070402/06040101,Centrally Acting Antihypertensive Drugs/Prophylaxis Of Migraine/Oestrogens And Hrt
42901,61261020,Enalapril 5mg tablets (Teva UK Ltd),Enalapril maleate,5mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
55588,1482020,Lisinopril 20mg tablets (Sigma Pharmaceuticals Plc),Lisinopril,20mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
22853,66485020,Reserpine 100micrograms tablet,Reserpine,100micrograms,Tablets,Oral,2050200,Centrally Acting Antihypertensive Drugs
20579,85903020,Tarka modified-release capsules (Abbott Laboratories Ltd),Verapamil hydrochloride/Trandolapril,180mg + 2mg,Modified-release capsule,Oral,02050501/02060200,Angiotensin-converting Enzyme Inhibitors/Calcium-channel Blockers
34651,69441020,Ramipril 10mg capsules (Mylan Ltd),Ramipril,10mg,Capsule,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
10713,48871020,Decaserpyl 5mg Tablet (Roussel Laboratories Ltd),Methoserpidine,5mg,Tablet,Oral,2050200,Centrally Acting Antihypertensive Drugs
56508,1552020,Coversyl 4mg tablets (Dowelhurst Ltd),Perindopril erbumine,4mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
55906,64180020,Doxazosin 1mg tablets (Dexcel-Pharma Ltd),Doxazosin mesilate,1mg,Tablet,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
25645,54232020,Seominal Tablet (Sterling-Winthrop),Theobromine/phenobarbital/reserpine,,Tablet,Oral,2050200,Centrally Acting Antihypertensive Drugs
62035,47163020,Candesartan 16mg tablets (Waymade Healthcare Plc),Candesartan cilexetil,16mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
63890,10554020,MicardisPlus 80mg/12.5mg tablets (Waymade Healthcare Plc),Telmisartan/Hydrochlorothiazide,80mg + 12.5mg,Tablet,Oral,2050504,Angiotensin-ii Receptor Antagonists With Diuretic
57588,1446020,Zestril 2.5mg tablets (Mawdsley-Brooks & Company Ltd),Lisinopril,2.5mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
52208,41322020,Candesartan 16mg tablets (A A H Pharmaceuticals Ltd),Candesartan cilexetil,16mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
16212,50589020,Vascace 1mg tablets (Roche Products Ltd),Cilazapril monohydrate,1mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
35192,92997020,Sildenafil 10mg/5ml oral solution,Sildenafil Citrate,10mg/5ml,Oral Liquid,Oral,02050100/07040500,Vasodilator Antihypertensive Drugs/Drugs For Erectile Dysfunction
57273,41316020,Candesartan 8mg tablets (Actavis UK Ltd),Candesartan cilexetil,8mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
59557,1571020,Ramipril 2.5mg capsules (Kent Pharmaceuticals Ltd),Ramipril,2.5mg,Capsule,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
55368,46981020,Sildenafil 10mg/ml oral suspension sugar free,,,,,2050100,Vasodilator Antihypertensive Drugs
24369,90585020,Petyme 400microgram MR capsules (Teva UK Ltd),Tamsulosin hydrochloride,400microgram,Modified-release capsule,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
56013,47144020,Ramipril 2.5mg capsules (Waymade Healthcare Plc),Ramipril,2.5mg,Capsule,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
19204,64814020,Lisinopril 5mg tablets (Teva UK Ltd),Lisinopril,5mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
54283,20380020,Lisinopril 5mg/5ml oral suspension (Special Order),Lisinopril,1mg/1ml,Oral suspension,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
62958,67136020,Ramipril 5mg tablets (Teva UK Ltd),Ramipril,5mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
2104,51347020,Rauwiloid 2mg Tablet (3M Health Care Ltd),Alseroxylon,2mg,Tablet,Oral,2050200,Centrally Acting Antihypertensive Drugs
50334,19817020,Enalapril 4mg/5ml oral suspension,Enalapril maleate,800microgram/1ml,Oral suspension,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
18910,78191020,Olmetec 20mg tablets (Daiichi Sankyo UK Ltd),Olmesartan medoxomil,20mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
63578,46982020,Revatio 10mg/ml oral suspension (Pfizer Ltd),Sildenafil citrate,10mg/1ml,Oral suspension,Oral,2050100,Vasodilator Antihypertensive Drugs
13610,51809020,Alphavase 2 tablets (Ashbourne Pharmaceuticals Ltd),Prazosin hydrochloride,2mg,Tablet,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
56506,1541020,Coversyl 2mg tablets (Dowelhurst Ltd),Perindopril erbumine,2mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
25289,54854020,Dopamet 500mg Tablet (Berk Pharmaceuticals Ltd),Methyldopa anhydrous,500mg,Tablet,Oral,2050200,Centrally Acting Antihypertensive Drugs
45328,64311020,Doxazosin 1mg tablets (Sandoz Ltd),Doxazosin mesilate,1mg,Tablet,Oral,02050400/07040000,Alpha-adrenoceptor Blocking Drugs/Drugs For Genito-urinary Disorders
2346,68063020,Hytrin 5mg Tablet (Abbott Laboratories Ltd),Terazosin hydrochloride,5mg,Tablet,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
61177,33020,Telmisartan 20mg tablets (Sigma Pharmaceuticals Plc),Telmisartan,20mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
45641,99463020,Sildenafil 40mg/50ml solution for injection vials,Sildenafil citrate,.8mg/1ml,Solution for injection,Intravenous,2050100,Vasodilator Antihypertensive Drugs
55903,61781020,Enalapril 10mg tablets (Dexcel-Pharma Ltd),Enalapril maleate,10mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
22454,70458020,Demser 250mg Capsule (Merck Sharp & Dohme Ltd),Metirosine,250mg,Capsule,Oral,2050400,Alpha-adrenoceptor Blocking Drugs
48008,68978020,Ramipril 5mg capsules (Actavis UK Ltd),Ramipril,5mg,Capsule,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
63938,68545020,Moxonidine 300microgram tablets (Sandoz Ltd),Moxonidine,300microgram,Tablet,Oral,2050200,Centrally Acting Antihypertensive Drugs
8942,48961020,Dibenyline 10mg capsules (Mercury Pharma Group Ltd),Phenoxybenzamine hydrochloride,10mg,Capsule,Oral,2050400,Alpha-adrenoceptor Blocking Drugs
11252,83506020,Diovan 80mg capsules (Novartis Pharmaceuticals UK Ltd),Valsartan,80mg,Capsule,Oral,2050502,Angiotensin-ii Receptor Antagonists
51519,41317020,Candesartan 8mg tablets (A A H Pharmaceuticals Ltd),Candesartan cilexetil,8mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
16197,55290020,Vascace 2.5mg tablets (Roche Products Ltd),Cilazapril monohydrate,2.5mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
56356,1586020,Ramipril 10mg capsules (Alliance Healthcare (Distribution) Ltd),Ramipril,10mg,Capsule,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
59788,1591020,Ramipril 10mg capsules (Bristol Laboratories Ltd),Ramipril,10mg,Capsule,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
41746,61357020,Enalapril 10mg tablets (Sandoz Ltd),Enalapril maleate,10mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
45319,73490020,Perindopril erbumine 2mg tablets (A A H Pharmaceuticals Ltd),Perindopril erbumine,2mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
4741,81321020,Candesartan 16mg tablets,Candesartan cilexetil,16mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
14283,88002020,Valsartan 160mg / Hydrochlorothiazide 25mg tablets,Valsartan/Hydrochlorothiazide,160mg + 25mg,Tablet,Oral,2050504,Angiotensin-ii Receptor Antagonists With Diuretic
58529,18103020,Clonidine 200micrograms/24hours transdermal patches,Clonidine,200microgram/24hour,Transdermal patch,Transdermal,2050200,Centrally Acting Antihypertensive Drugs
14442,49318020,Esbatal 50mg Tablet (Wellcome Medical Division),Betanidine Sulphate,50mg,Tablet,Oral,2050300,Adrenergic Neurone Blocking Drugs
9731,75607020,Quinapril 40mg tablets,Quinapril hydrochloride,40mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
59512,20076020,Hydralazine 50mg/5ml oral solution,Hydralazine hydrochloride,10mg/1ml,Oral solution,Oral,2050100,Vasodilator Antihypertensive Drugs
1144,48566020,Capoten 25mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd),Captopril,25mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
48053,73269020,Ramipril 2.5mg capsules (Almus Pharmaceuticals Ltd),Ramipril,2.5mg,Capsule,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
45040,99157020,Larbex XL 4mg tablets (Teva UK Ltd),Doxazosin mesilate,4mg,Modified-release tablet,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
58517,551021,Faramsil 400microgram modified-release tablets (Sandoz Ltd),,,,,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
39984,96929020,Sevikar 20mg/5mg tablets (Daiichi Sankyo UK Ltd),Olmesartan medoxomil/Amlodipine besilate,20mg + 5mg,Tablet,Oral,02050502/02060200,Angiotensin-ii Receptor Antagonists/Calcium-channel Blockers
53271,1463020,Lisinopril 10mg tablets (Alliance Healthcare (Distribution) Ltd),Lisinopril,10mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
45600,98993020,Diovan 160mg Tablet (Novartis Pharmaceuticals UK Ltd),Valsartan,160mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
60730,1584020,Ramipril 5mg capsules (Phoenix Healthcare Distribution Ltd),Ramipril,5mg,Capsule,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
37965,94705020,Coversyl Arginine 5mg tablets (Servier Laboratories Ltd),Perindopril arginine,5mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
39355,87452020,Tritace 10mg Tablet (Sterwin Medicines),Ramipril,10mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
7626,48070020,Aldomet 250mg Tablet (Merck Sharp & Dohme Ltd),Methyldopa anhydrous,250mg,Tablet,Oral,2050200,Centrally Acting Antihypertensive Drugs
45228,91312020,Captopril capsules,Captopril,,Capsules,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
4645,83503020,Valsartan 160mg capsules,Valsartan,160mg,Capsule,Oral,2050502,Angiotensin-ii Receptor Antagonists
13026,54165020,Cilazapril 5mg tablets,Cilazapril monohydrate,5mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
6362,87061020,Tritace 5mg tablets (Sanofi),Ramipril,5mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
2117,69662020,Doralese Tiltab 20mg tablets (Chemidex Pharma Ltd),Indoramin hydrochloride,20mg,Tablet,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
51897,41680020,Edarbi 20mg tablets (Takeda UK Ltd),Azilsartan medoxomil,20mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
61117,20667021,Perindopril erbumine 4mg/5ml oral solution,,,,,2050501,Angiotensin-converting Enzyme Inhibitors
23761,64552020,Methyldopa 250mg/5ml oral suspension,Methyldopa anhydrous,50mg/1ml,Oral suspension,Oral,2050200,Centrally Acting Antihypertensive Drugs
35174,92951020,Valsartan 80mg with amlodipine 5mg tablets,Amlodipine Besilate/Valsartan,80mg + 5mg,Tablets,Oral,02050502/02060200,Angiotensin-ii Receptor Antagonists/Calcium-channel Blockers
3069,52609020,Acepril 25mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd),Captopril,25mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
41203,96933020,Sevikar 40mg/10mg tablets (Daiichi Sankyo UK Ltd),Olmesartan medoxomil/Amlodipine besilate,40mg + 10mg,Tablet,Oral,02050502/02060200,Angiotensin-ii Receptor Antagonists/Calcium-channel Blockers
42936,98154020,Flomax Relief MR 400microgram capsules (Boehringer Ingelheim Self-Medication Division),Tamsulosin hydrochloride,400microgram,Modified-release capsule,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
35116,93199020,Minoxidil 2% gel,Minoxidil,2%,Gel,Topical,02050100/13090300,Vasodilator Antihypertensive Drugs/Androgenetic Alopecia
36629,93926020,Aliskiren 150mg tablets,Aliskiren hemifumarate,150mg,Tablet,Oral,2050503,Renin Inhibitors
5723,76328020,Cozaar 50mg tablets (Merck Sharp & Dohme Ltd),Losartan potassium,50mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
7922,49967020,Ismelin 10mg Tablet (Sovereign Medical Ltd),Guanethidine Monosulphate,10mg,Tablet,Oral,2050300,Adrenergic Neurone Blocking Drugs
49588,10510020,Losartan 100mg tablets (A A H Pharmaceuticals Ltd),Losartan potassium,100mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
62140,25450021,Candesartan 4mg tablets (Sandoz Ltd),Candesartan cilexetil,4mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
46355,99779020,Sevikar HCT 20mg/5mg/12.5mg tablets (Daiichi Sankyo UK Ltd),Hydrochlorothiazide/Olmesartan medoxomil/Amlodipine besilate,12.5mg + 20mg + 5mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
35058,90640020,Diffundox XL 400microgram capsules (Zentiva),Tamsulosin hydrochloride,400microgram,Modified-release capsule,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
46851,417021,Captopril 5mg/5ml oral solution,Captopril,1mg/1ml,Oral solution,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
59771,35401020,Sildenafil 25mg/5ml oral suspension,,,,,02050100/07040500,Vasodilator Antihypertensive Drugs/Drugs For Erectile Dysfunction
41205,96931020,Sevikar 40mg/5mg tablets (Daiichi Sankyo UK Ltd),Olmesartan medoxomil/Amlodipine besilate,40mg + 5mg,Tablet,Oral,02050502/02060200,Angiotensin-ii Receptor Antagonists/Calcium-channel Blockers
38899,89046020,Quinil 10mg tablets (Tillomed Laboratories Ltd),Quinapril hydrochloride,10mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
29561,78290020,Bosentan 125mg tablets,Bosentan monohydrate,125mg,Tablet,Oral,2050100,Vasodilator Antihypertensive Drugs
58090,30048020,Clonidine 75micrograms/5ml oral solution,,,,,02050200/04070402/06040101,Centrally Acting Antihypertensive Drugs/Prophylaxis Of Migraine/Oestrogens And Hrt
4449,69313020,Cardura 1mg tablets (Pfizer Ltd),Doxazosin mesilate,1mg,Tablet,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
58646,41311020,Candesartan 4mg tablets (Actavis UK Ltd),Candesartan cilexetil,4mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
52088,1459020,Lisinopril 5mg tablets (Phoenix Healthcare Distribution Ltd),Lisinopril,5mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
11348,85711020,Aprovel 300mg tablets (Sanofi),Irbesartan,300mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
31307,68137020,Odrik 500microgram capsules (Aventis Pharma),Trandolapril,500microgram,Capsule,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
6877,87998020,Co-Diovan 160mg/12.5mg tablets (Novartis Pharmaceuticals UK Ltd),Valsartan/Hydrochlorothiazide,160mg + 12.5mg,Tablet,Oral,2050504,Angiotensin-ii Receptor Antagonists With Diuretic
3049,59030020,Methyldopa 125mg tablets,Methyldopa anhydrous,125mg,Tablet,Oral,2050200,Centrally Acting Antihypertensive Drugs
15958,82305020,Captopril 2mg tablets,Captopril,2mg,Tablets,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
16285,84005020,Teveten 400mg tablets (Abbott Healthcare Products Ltd),Eprosartan mesilate,400mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
6261,87057020,Tritace 1.25mg tablets (Sanofi),Ramipril,1.25mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
44778,91979020,Valsartan 160mg tablets,Valsartan,160mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
38285,75036020,Perindopril erbumine 4mg tablets (Teva UK Ltd),Perindopril erbumine,4mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
56970,10517020,Losartan 100mg tablets (Pfizer Ltd),Losartan potassium,100mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
59915,21645021,Captopril 25mg/5ml oral solution sugar free,Captopril,5mg/1ml,Oral solution,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
52559,42156020,Candesartan 8mg tablets (Zentiva),Candesartan cilexetil,8mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
6314,87051020,Ramipril 2.5mg tablets,Ramipril,2.5mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
63594,35077020,Generic Tritace titration pack tablets,,,Not applicable,Route of administration not applicable,2050501,Angiotensin-converting Enzyme Inhibitors
60097,65209020,Lisinopril 2.5mg tablets (Zentiva),Lisinopril,2.5mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
1807,60379020,Captopril 50mg tablets,Captopril,50mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
63652,92561020,Hydralazine Tablet,Hydralazine Hydrochloride,,Tablet,,2050100,Vasodilator Antihypertensive Drugs
34710,67179020,Ramipril 10mg capsules (Sandoz Ltd),Ramipril,10mg,Capsule,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
57796,1684020,Cozaar-Comp 50mg/12.5mg tablets (DE Pharmaceuticals),Losartan potassium/Hydrochlorothiazide,50mg + 12.5mg,Tablet,Oral,2050504,Angiotensin-ii Receptor Antagonists With Diuretic
53084,21594020,Cositam XL 400microgram tablets (Consilient Health Ltd),,,,,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
19823,51736020,Alphavase 5 tablets (Ashbourne Pharmaceuticals Ltd),Prazosin hydrochloride,5mg,Tablet,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
21162,78451020,Felodipine 2.5mg modified-release / Ramipril 2.5mg tablets,Felodipine/Ramipril,2.5mg + 2.5mg,Modified-release tablet,Oral,02050501/02060200,Angiotensin-converting Enzyme Inhibitors/Calcium-channel Blockers
13755,77942020,Enalapril 10mg wafer,Enalapril Maleate,10mg,Wafer,,2050501,Angiotensin-converting Enzyme Inhibitors
10088,83886020,Doxadura 4mg tablets (Discovery Pharmaceuticals),Doxazosin mesilate,4mg,Tablet,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
56169,70076020,Ramipril 10mg capsules (Arrow Generics Ltd),Ramipril,10mg,Capsule,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
18252,51708020,Metalpha 250mg Tablet (Ashbourne Pharmaceuticals Ltd),Methyldopa anhydrous,250mg,Tablet,Oral,2050200,Centrally Acting Antihypertensive Drugs
